image_path,class_name,labels
/kaggle/input/van-gogh-paintings/Drawings/Shepherd with Flock near a Little Church at Zweeloo.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 33.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 7.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Courtyard of the Hospital at Arles.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man Reeling Yarn.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Shawl over her Head, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Montmajour.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking on the Beach.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with a Tree in the Foreground.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Couple Arm in Arm and Other Figures, with a Windmill in the Background.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Nursery on Schenkweg.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Carpenter s Yard and Laundry 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap and Stick.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with the Wall of a Farm.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Shawl over her Head, Seen from the Side 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Peasants.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Silhouette of a Man with a Rake.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Pitching Wheat or Hay.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies of Donkey Carts.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Newly Mowed Lawn with Weeping Tree 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Cypresses.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Girl, Half-Figure 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Snowy Yard.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Potato Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Man with a Beard 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Boy with Broad-Brimmed Hat.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien s Mother s House, Closer View.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/The Old Peasant Patience Escalier with Walking Stick, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Walking Couple.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Barn with Moss-Grown Roof.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Male Nude.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands with a Hearth Shovel.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Kettle Over a Fire, and a Cottage by Night.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lap with Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Sheaves 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Entrance Gate to a Farm with Haystacks.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study Sheet with Seven Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Blacksmith Shop.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Woman 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Thunderstorm.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior of a Farm with Two Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Bowler.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Starry Night 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Fishing Boats at.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Het Steen 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Sheet with Sketches.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Country Road.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man possibly Theo van Gogh.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Wheat Field with Reaper.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Figure of a Woman with Unfinished Chair.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping with a Spade, Digging Up Carrots.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/La Mousme, Sitting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Gleaning.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Group of Pine Trees near a House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Guinguette.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of a Fruit Tree.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of Cows and Children.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Seen from the Back and Three Hands Holding a Stick.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Gardens on Montmartre and the Blute-Fin Windmill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 12.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Peeling Potatoes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Street The Paddemoes.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Carrying a Sheaf of Grain.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Shawl.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Digging 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field with a Sower in the Rain 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes 3.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Female Nude, Seated 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Man and a Woman Seen from the Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Arums.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Churchyard in Winter.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Harvest Landscape 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Vicarage at Nuenen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies Figure The Enclosure Wall of Saint Paul s Hospital and Others.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Garden with Flowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant with a Chopping Knife.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Parsonage Garden at Dusk.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Girl with Shawl, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Boy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mangle with Two Women and a Man.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Plain of La Crau.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Kettle, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hand.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Still Life Can, Books, Wineglass, Bread and Arum Sketch of Two Women and a Girl.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orchard with Arles in the Background.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sewing 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden of the Asylum.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Drinking Coffee.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheatfield with a Stook and a Mill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands and a Woman s Head.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Backyards.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/View of a River, Quay, and Bridge.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cradle.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Oxcart in the Snow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lawn with Weeping Tree.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Shawl over her Head, Seen from the Side.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking on a Street in the Evening.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Starry Night.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Parsonage Garden in the Snow with Three Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape in Stormy Weather.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Behind the Hedges.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking in Eindhoven 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Pollard Willows.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with a Baby in his Arms.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden with Sunflowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger in a Potato Field February.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back 5.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Girl Seen from the Front.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Haystacks near a Farm.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Scythe in Wheat Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Horse and Carriage.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman Sitting on a Basket, Sewing.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/St. Martin s Church at Tongelre.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Parsonage Garden in the Snow.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Standing near a Ditch or Pool.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Le Moulin de la Galette.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Boy with Spade.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Building in Eindhoven the _Weigh-House.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Broom 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman on a Road with Pollard Willows.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Studies of a Cottage.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Discus Thrower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages and Trees 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Fishing Boat at Sea.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of a Hen and a Cock.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Public Soup Kitchen.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Man, Standing, Reading a Book.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Barn Owl Viewed from the Side.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Bending Over.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bank of the Rhone at Arles.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Fishing Boat at Sea 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Women Working in Wheat Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol and Sketches of Venus.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Walking.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Dead Leaf and Pod.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fisherman in Jacket with Upturned Collar.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden with Flowers 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping between Sheaves of Grain.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Park at Arles.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Dance-hall.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 17.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of a Digger and Other Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Meadow with Flowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wild Vegetation in the Mountains.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Man, Bareheaded 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Saintes-Maries with Cemetery.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Sower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of a Woman Standing Two Heads Another Figure.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hand 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Branch with Leaves.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Figures in a Winter Landscape.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman s Head.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Digging.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Little Stream Surrounded by Bushes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with a Tree in the Foreground 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Tree with Ivy in the Asylum Garden.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Swift.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking in Front of Snow-Covered Cottage 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Chair near the Stove.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lane with Trees and One Figure.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 18.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking in Front of the Palais du Luxembourg.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with White Cloth around her Head, Sitting on a Bench.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Thistles Along the Roadside.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sheet with Figures at a Table, a Sower, Clogs, etc..jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat and Umbrella Under his Arm.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Parsonage Garden 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees Seen against the Wall of the Asylum 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies for Figures Carrying Bundles of Wood.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap, Head.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Carrying Wheat in Her Apron.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Men on a Road with Pine Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Violinist Seen from the Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Woman 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field 6.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Breaking Up the Soil.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Man, Bareheaded.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Winter Garden.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Road with Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Houses and Chestnut Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheaves of Wheat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Male Nude Seen from the Front.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Prayer Before the Meal.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Baby.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Arles in the Background.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Olive Trees in a Mountain Landscape.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Basket on his Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Stooks and a Peasant Stacking Sheaves.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man, Wearing a Blouse, with Broom and Pipe.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Young Man with a Broom.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field with a Sower in the Rain.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Alphonse Daudet s Windmill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower after Millet.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back 3.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of Two Women.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mantelpiece with Chair.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with a Little Bridge.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Hat, Coat and Pleated Dress.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower with Hand in Sack.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Sitting by the Stove The Pauper.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torn-Up Street with Diggers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Lane in the Public Garden with Benches.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien, Sewing, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Sower and a Man with a Spade.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Sewing.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Saw Mill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Four Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 20.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Public Garden with Benches.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Newly Mowed Lawn with Weeping Tree.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Joseph Roulin, Three-Quarter-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with Cap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Het Steen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Willows and Sun Shining Through the Clouds.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Grote Markt.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woodcutter.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmhouse with Barn and Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Strollers and Onlookers at a Place of Entertainment.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cypresses.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman with Broom.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Olive Orchard.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with a Hat, a Perspective Frame, and Other Sketches.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peat Diggers in the Dunes 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Road with Pollard Willows and Man with Broom.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Holding Cup.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies of a Dead Sparrow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien with Child on her Lap.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Two Peasant Women, Digging.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with Top Hat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Diggers and Road with Cottages.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man Praying.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Numerous Sketches of Working People.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 17.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pic0018_1024.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back 4.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Baby 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Planting Beets 2.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Man, Drawing or Writing.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Woman Picking Up a Stick in Front of Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Working People 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 12.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Carpenter with Apron.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Male Nude Seen from the Back.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Feet 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man on a Bench.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Kneeling Man, Planting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Restaurant de la Sirene at Asnieres.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Clarinetist and Piccolo Player.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Small House on a Road with Pollard Willows.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of the Painting The Potato Eaters.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Nag.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Chair and Sketch of a Hand.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Cottages in Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Bare Tree.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 4.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 7.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Windmill.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Young Man, Sitting with a Cup in his Hand, Half-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Cutting Bread 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Skeleton.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Long Overcoat Cleaning Boots.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Shelling Peas.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sitting near the Fireplace 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 19.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Hand with a Pot, the Knob of a Chair and a Hunk of Bread.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in the Garden of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Peeling Potatoes.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Planting Beets.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Jardin du Luxembourg.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Chopping 2.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Potato Grubbers, Four Figures.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with Straw Hat.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Sweeping.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hill with Bushes.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Plaster Torso of a Woman, Seen from the Side.jpg",Drawings,3
